run,step,loss
small-sc341-nsp-medium,2219,2.745028495788574
small-sc341-nsp-medium,2221,2.701599359512329
small-sc341-nsp-medium,2225,2.778437852859497
small-sc341-nsp-medium,2226,2.74649715423584
small-sc341-nsp-medium,2227,2.760789394378662
small-sc341-nsp-medium,2229,2.7891628742218018
small-sc341-nsp-medium,2231,2.7041244506835938
small-sc341-nsp-medium,2232,2.7350449562072754
small-sc341-nsp-medium,2233,2.659165143966675
small-sc341-nsp-medium,2234,2.736814498901367
small-sc341-nsp-medium,2235,2.636180877685547
small-sc341-nsp-medium,2236,2.838593006134033
small-sc341-nsp-medium,2237,2.7646591663360596
small-sc341-nsp-medium,2238,2.6763014793395996
small-sc341-nsp-medium,2239,2.8137171268463135
small-sc341-nsp-medium,2240,2.71523380279541
small-sc341-nsp-medium,2241,2.8202950954437256
small-sc341-nsp-medium,2242,2.731316566467285
small-sc341-nsp-medium,2243,2.7854766845703125
small-sc341-nsp-medium,2245,2.7315168380737305
small-sc341-nsp-medium,2246,2.7596075534820557
small-sc341-nsp-medium,2247,2.700072765350342
small-sc341-nsp-medium,2250,2.7223944664001465
small-sc341-nsp-medium,2251,2.6677205562591553
small-sc341-nsp-medium,2252,2.759925127029419
small-sc341-nsp-medium,2253,2.72251296043396
small-sc341-nsp-medium,2254,2.6782994270324707
small-sc341-nsp-medium,2257,2.587974786758423
small-sc341-nsp-medium,2258,2.7789621353149414
small-sc341-nsp-medium,2260,2.642512321472168
small-sc341-nsp-medium,2261,2.689883232116699
small-sc341-nsp-medium,2262,2.6330909729003906
small-sc341-nsp-medium,2264,2.7920141220092773
small-sc341-nsp-medium,2265,2.707736015319824
small-sc341-nsp-medium,2266,2.8165955543518066
small-sc341-nsp-medium,2267,2.709700584411621
small-sc341-nsp-medium,2268,2.8352303504943848
small-sc341-nsp-medium,2269,2.7737491130828857
small-sc341-nsp-medium,2270,2.732555389404297
small-sc341-nsp-medium,2271,2.662553310394287
small-sc341-nsp-medium,2272,2.639313220977783
small-sc341-nsp-medium,2273,2.7296464443206787
small-sc341-nsp-medium,2275,2.7218005657196045
small-sc341-nsp-medium,2276,2.627042293548584
small-sc341-nsp-medium,2277,2.690585136413574
small-sc341-nsp-medium,2279,2.6764769554138184
small-sc341-nsp-medium,2280,2.7081398963928223
small-sc341-nsp-medium,2281,2.75075626373291
small-sc341-nsp-medium,2282,2.8539929389953613
small-sc341-nsp-medium,2283,2.722545623779297
small-sc341-nsp-medium,2284,2.7827517986297607
small-sc341-nsp-medium,2285,2.63464617729187
small-sc341-nsp-medium,2286,2.592780113220215
small-sc341-nsp-medium,2287,2.698253631591797
small-sc341-nsp-medium,2288,2.6103594303131104
small-sc341-nsp-medium,2289,2.762132167816162
small-sc341-nsp-medium,2290,2.682382106781006
small-sc341-nsp-medium,2291,2.707737445831299
small-sc341-nsp-medium,2292,2.766697406768799
small-sc341-nsp-medium,2294,2.688856363296509
small-sc341-nsp-medium,2295,2.693990468978882
small-sc341-nsp-medium,2296,2.639289140701294
small-sc341-nsp-medium,2297,2.6761624813079834
small-sc341-nsp-medium,2298,2.6747899055480957
small-sc341-nsp-medium,2300,2.6907565593719482
small-sc341-nsp-medium,2301,2.7462494373321533
small-sc341-nsp-medium,2302,2.680636405944824
small-sc341-nsp-medium,2303,2.6599068641662598
small-sc341-nsp-medium,2304,2.7619941234588623
small-sc341-nsp-medium,2306,2.7514724731445312
small-sc341-nsp-medium,2307,2.7050302028656006
small-sc341-nsp-medium,2308,2.678840398788452
small-sc341-nsp-medium,2309,2.6486704349517822
small-sc341-nsp-medium,2310,2.7507002353668213
small-sc341-nsp-medium,2311,2.7031068801879883
small-sc341-nsp-medium,2313,2.6841142177581787
small-sc341-nsp-medium,2314,2.6765005588531494
small-sc341-nsp-medium,2315,2.7223610877990723
small-sc341-nsp-medium,2316,2.761688709259033
small-sc341-nsp-medium,2317,2.64860463142395
small-sc341-nsp-medium,2318,2.762038469314575
small-sc341-nsp-medium,2319,2.8122968673706055
small-sc341-nsp-medium,2320,2.7730937004089355
small-sc341-nsp-medium,2321,2.7327914237976074
small-sc341-nsp-medium,2322,2.654271364212036
small-sc341-nsp-medium,2325,2.760819435119629
small-sc341-nsp-medium,2327,2.706778049468994
small-sc341-nsp-medium,2329,2.6586246490478516
small-sc341-nsp-medium,2330,2.706094741821289
small-sc341-nsp-medium,2332,2.60365629196167
small-sc341-nsp-medium,2333,2.61782169342041
small-sc341-nsp-medium,2334,2.675455331802368
small-sc341-nsp-medium,2336,2.6653101444244385
small-sc341-nsp-medium,2337,2.6393496990203857
small-sc341-nsp-medium,2339,2.7180123329162598
small-sc341-nsp-medium,2340,2.725865125656128
small-sc341-nsp-medium,2341,2.663130760192871
small-sc341-nsp-medium,2342,2.8381969928741455
small-sc341-nsp-medium,2343,2.8517231941223145
small-sc341-nsp-medium,2344,2.7270326614379883
small-sc341-nsp-medium,2345,2.7536020278930664
small-sc341-nsp-medium,2346,2.6893081665039062
small-sc341-nsp-medium,2347,2.767286777496338
small-sc341-nsp-medium,2348,2.6957151889801025
small-sc341-nsp-medium,2351,2.7371907234191895
small-sc341-nsp-medium,2352,2.6783487796783447
small-sc341-nsp-medium,2353,2.6476385593414307
small-sc341-nsp-medium,2354,2.681448459625244
small-sc341-nsp-medium,2356,2.7276902198791504
small-sc341-nsp-medium,2357,2.6515610218048096
small-sc341-nsp-medium,2358,2.745526075363159
small-sc341-nsp-medium,2359,2.742866277694702
small-sc341-nsp-medium,2360,2.658900737762451
small-sc341-nsp-medium,2361,2.647618293762207
small-sc341-nsp-medium,2363,2.6622090339660645
small-sc341-nsp-medium,2367,2.7882769107818604
small-sc341-nsp-medium,2368,2.6681385040283203
small-sc341-nsp-medium,2369,2.6590187549591064
small-sc341-nsp-medium,2371,2.6482040882110596
small-sc341-nsp-medium,2372,2.6718692779541016
small-sc341-nsp-medium,2373,2.7712693214416504
small-sc341-nsp-medium,2376,2.6541895866394043
small-sc341-nsp-medium,2377,2.7075483798980713
small-sc341-nsp-medium,2379,2.682150363922119
small-sc341-nsp-medium,2380,2.7523255348205566
small-sc341-nsp-medium,2381,2.667534351348877
small-sc341-nsp-medium,2382,2.6777050495147705
small-sc341-nsp-medium,2383,2.6334285736083984
small-sc341-nsp-medium,2384,2.620527982711792
small-sc341-nsp-medium,2385,2.675588369369507
small-sc341-nsp-medium,2387,2.784468173980713
small-sc341-nsp-medium,2388,2.7224581241607666
small-sc341-nsp-medium,2390,2.7632133960723877
small-sc341-nsp-medium,2392,2.743654489517212
small-sc341-nsp-medium,2393,2.7167348861694336
small-sc341-nsp-medium,2394,2.7336525917053223
small-sc341-nsp-medium,2395,2.6609668731689453
small-sc341-nsp-medium,2396,2.603116035461426
small-sc341-nsp-medium,2398,2.7680563926696777
small-sc341-nsp-medium,2400,2.771376609802246
small-sc341-nsp-medium,2401,2.79339337348938
small-sc341-nsp-medium,2402,2.652604341506958
small-sc341-nsp-medium,2403,2.7351410388946533
small-sc341-nsp-medium,2404,2.749239921569824
small-sc341-nsp-medium,2405,2.693605899810791
small-sc341-nsp-medium,2406,2.6751341819763184
small-sc341-nsp-medium,2407,2.686018943786621
small-sc341-nsp-medium,2408,2.8055505752563477
small-sc341-nsp-medium,2409,2.6819400787353516
small-sc341-nsp-medium,2410,2.7626397609710693
small-sc341-nsp-medium,2412,2.769402027130127
small-sc341-nsp-medium,2413,2.6905832290649414
small-sc341-nsp-medium,2415,2.6707091331481934
small-sc341-nsp-medium,2417,2.6726596355438232
small-sc341-nsp-medium,2418,2.7278518676757812
small-sc341-nsp-medium,2419,2.7527036666870117
small-sc341-nsp-medium,2420,2.711346387863159
small-sc341-nsp-medium,2421,2.7266712188720703
small-sc341-nsp-medium,2422,2.714818239212036
small-sc341-nsp-medium,2425,2.826132297515869
small-sc341-nsp-medium,2426,2.7299845218658447
small-sc341-nsp-medium,2427,2.6945555210113525
small-sc341-nsp-medium,2428,2.739265203475952
small-sc341-nsp-medium,2429,2.6861698627471924
small-sc341-nsp-medium,2430,2.74381685256958
small-sc341-nsp-medium,2431,2.677651882171631
small-sc341-nsp-medium,2432,2.6296353340148926
small-sc341-nsp-medium,2433,2.7354331016540527
small-sc341-nsp-medium,2434,2.6990885734558105
small-sc341-nsp-medium,2435,2.6833536624908447
small-sc341-nsp-medium,2436,2.6724131107330322
small-sc341-nsp-medium,2437,2.683746814727783
small-sc341-nsp-medium,2438,2.7301692962646484
small-sc341-nsp-medium,2439,2.7146823406219482
small-sc341-nsp-medium,2440,2.7464680671691895
small-sc341-nsp-medium,2441,2.616859197616577
small-sc341-nsp-medium,2444,2.69449520111084
small-sc341-nsp-medium,2445,2.6771225929260254
small-sc341-nsp-medium,2446,2.7093992233276367
small-sc341-nsp-medium,2447,2.701892852783203
small-sc341-nsp-medium,2448,2.736715793609619
small-sc341-nsp-medium,2450,2.76759672164917
small-sc341-nsp-medium,2451,2.8390793800354004
small-sc341-nsp-medium,2454,2.680480480194092
small-sc341-nsp-medium,2455,2.784794569015503
small-sc341-nsp-medium,2456,2.743136405944824
small-sc341-nsp-medium,2457,2.6603782176971436
small-sc341-nsp-medium,2458,2.6980457305908203
small-sc341-nsp-medium,2459,2.7879903316497803
small-sc341-nsp-medium,2460,2.783163070678711
small-sc341-nsp-medium,2461,2.7635080814361572
small-sc341-nsp-medium,2462,2.730811357498169
small-sc341-nsp-medium,2463,2.8117117881774902
small-sc341-nsp-medium,2464,2.7226929664611816
small-sc341-nsp-medium,2465,2.7293667793273926
small-sc341-nsp-medium,2466,2.7697484493255615
small-sc341-nsp-medium,2468,2.729973316192627
small-sc341-nsp-medium,2469,2.612297534942627
small-sc341-nsp-medium,2470,2.733393669128418
small-sc341-nsp-medium,2471,2.7762465476989746
small-sc341-nsp-medium,2472,2.6987245082855225
small-sc341-nsp-medium,2473,2.7110917568206787
small-sc341-nsp-medium,2475,2.730673313140869
small-sc341-nsp-medium,2476,2.7668216228485107
small-sc341-nsp-medium,2477,2.811650037765503
small-sc341-nsp-medium,2478,2.8024089336395264
small-sc341-nsp-medium,2481,2.6950016021728516
small-sc341-nsp-medium,2482,2.6304969787597656
small-sc341-nsp-medium,2483,2.7756924629211426
small-sc341-nsp-medium,2484,2.6658310890197754
small-sc341-nsp-medium,2485,2.713059663772583
small-sc341-nsp-medium,2486,2.7269270420074463
small-sc341-nsp-medium,2487,2.7383108139038086
small-sc341-nsp-medium,2489,2.713451862335205
small-sc341-nsp-medium,2490,2.7327678203582764
small-sc341-nsp-medium,2491,2.640071153640747
small-sc341-nsp-medium,2493,2.643486499786377
small-sc341-nsp-medium,2494,2.637279987335205
small-sc341-nsp-medium,2495,2.6831037998199463
small-sc341-nsp-medium,2496,2.7835891246795654
small-sc341-nsp-medium,2498,2.6989974975585938
small-sc341-nsp-large,0,14.69615650177002
small-sc341-nsp-large,1,14.147753715515137
small-sc341-nsp-large,2,12.820699691772461
small-sc341-nsp-large,3,11.76445198059082
small-sc341-nsp-large,4,10.805606842041016
small-sc341-nsp-large,7,10.094131469726562
small-sc341-nsp-large,8,9.903291702270508
small-sc341-nsp-large,9,9.78286361694336
small-sc341-nsp-large,10,9.809121131896973
small-sc341-nsp-large,11,9.68554401397705
small-sc341-nsp-large,12,9.575443267822266
small-sc341-nsp-large,14,9.638049125671387
small-sc341-nsp-large,15,9.345573425292969
small-sc341-nsp-large,16,9.395569801330566
small-sc341-nsp-large,17,9.4476957321167
small-sc341-nsp-large,19,9.43885612487793
small-sc341-nsp-large,20,9.459644317626953
small-sc341-nsp-large,21,9.342906951904297
small-sc341-nsp-large,28,9.039847373962402
small-sc341-nsp-large,29,9.092084884643555
small-sc341-nsp-large,30,9.021109580993652
small-sc341-nsp-large,31,8.839118003845215
small-sc341-nsp-large,32,8.808670997619629
small-sc341-nsp-large,33,8.773835182189941
small-sc341-nsp-large,34,8.700154304504395
small-sc341-nsp-large,36,8.551285743713379
small-sc341-nsp-large,37,8.499486923217773
small-sc341-nsp-large,38,8.328009605407715
small-sc341-nsp-large,39,8.179109573364258
small-sc341-nsp-large,40,8.069493293762207
small-sc341-nsp-large,41,8.338157653808594
small-sc341-nsp-large,42,8.289584159851074
small-sc341-nsp-large,43,8.175251007080078
small-sc341-nsp-large,44,8.074146270751953
small-sc341-nsp-large,45,8.063947677612305
small-sc341-nsp-large,46,8.089159965515137
small-sc341-nsp-large,47,7.904602527618408
small-sc341-nsp-large,48,7.932424545288086
small-sc341-nsp-large,50,7.838497638702393
small-sc341-nsp-large,53,7.8632917404174805
small-sc341-nsp-large,54,7.925543785095215
small-sc341-nsp-large,56,7.7379231452941895
small-sc341-nsp-large,57,7.790410995483398
small-sc341-nsp-large,58,7.801252365112305
small-sc341-nsp-large,59,7.81112003326416
small-sc341-nsp-large,60,7.869364261627197
small-sc341-nsp-large,61,7.720762252807617
small-sc341-nsp-large,62,7.809115409851074
small-sc341-nsp-large,63,7.722259044647217
small-sc341-nsp-large,65,7.686775207519531
small-sc341-nsp-large,66,7.670881748199463
small-sc341-nsp-large,67,7.538052082061768
small-sc341-nsp-large,68,7.584804534912109
small-sc341-nsp-large,69,7.447113037109375
small-sc341-nsp-large,70,7.40815544128418
small-sc341-nsp-large,71,7.350369930267334
small-sc341-nsp-large,72,7.374923229217529
small-sc341-nsp-large,73,7.3874192237854
small-sc341-nsp-large,75,7.2710394859313965
small-sc341-nsp-large,76,7.247521877288818
small-sc341-nsp-large,77,7.22833251953125
small-sc341-nsp-large,79,7.238402366638184
small-sc341-nsp-large,80,7.180797576904297
small-sc341-nsp-large,81,6.950307369232178
small-sc341-nsp-large,82,6.965996265411377
small-sc341-nsp-large,84,6.85666561126709
small-sc341-nsp-large,85,6.890312671661377
small-sc341-nsp-large,86,6.709519386291504
small-sc341-nsp-large,87,6.780440807342529
small-sc341-nsp-large,88,6.792696952819824
small-sc341-nsp-large,89,6.637060165405273
small-sc341-nsp-large,90,6.525046348571777
small-sc341-nsp-large,91,6.669423580169678
small-sc341-nsp-large,92,6.760558605194092
small-sc341-nsp-large,93,6.715569972991943
small-sc341-nsp-large,94,6.626397132873535
small-sc341-nsp-large,95,6.652810096740723
small-sc341-nsp-large,96,6.508159637451172
small-sc341-nsp-large,97,6.541883945465088
small-sc341-nsp-large,98,6.666606426239014
small-sc341-nsp-large,100,6.621521949768066
small-sc341-nsp-large,101,6.498366832733154
small-sc341-nsp-large,102,6.4478373527526855
small-sc341-nsp-large,103,6.333767890930176
small-sc341-nsp-large,104,6.369784832000732
small-sc341-nsp-large,105,6.561792850494385
small-sc341-nsp-large,106,6.408743858337402
small-sc341-nsp-large,107,6.32245397567749
small-sc341-nsp-large,108,6.299625873565674
small-sc341-nsp-large,109,6.202086448669434
small-sc341-nsp-large,110,6.353242874145508
small-sc341-nsp-large,111,6.31734561920166
small-sc341-nsp-large,112,6.2992401123046875
small-sc341-nsp-large,113,6.255226135253906
small-sc341-nsp-large,114,6.382075786590576
small-sc341-nsp-large,115,6.145886421203613
small-sc341-nsp-large,116,6.380910873413086
small-sc341-nsp-large,120,6.228316307067871
small-sc341-nsp-large,121,6.205517292022705
small-sc341-nsp-large,122,6.2928667068481445
small-sc341-nsp-large,123,5.992147922515869
small-sc341-nsp-large,125,6.016784191131592
small-sc341-nsp-large,126,5.915637016296387
small-sc341-nsp-large,127,5.9933085441589355
small-sc341-nsp-large,128,5.975759506225586
small-sc341-nsp-large,129,6.0848846435546875
small-sc341-nsp-large,131,5.867365837097168
small-sc341-nsp-large,132,5.8318071365356445
small-sc341-nsp-large,135,5.789353370666504
small-sc341-nsp-large,136,5.903203964233398
small-sc341-nsp-large,138,5.844238758087158
small-sc341-nsp-large,139,5.777799129486084
small-sc341-nsp-large,141,5.73757266998291
small-sc341-nsp-large,142,5.513850212097168
small-sc341-nsp-large,143,5.704776287078857
small-sc341-nsp-large,144,5.704204559326172
small-sc341-nsp-large,146,5.623678684234619
small-sc341-nsp-large,147,5.487021446228027
small-sc341-nsp-large,148,5.511213302612305
small-sc341-nsp-large,151,5.547343730926514
small-sc341-nsp-large,153,5.552915573120117
small-sc341-nsp-large,154,5.482853889465332
small-sc341-nsp-large,155,5.37845516204834
small-sc341-nsp-large,156,5.502655982971191
small-sc341-nsp-large,158,5.434514999389648
small-sc341-nsp-large,159,5.568851470947266
small-sc341-nsp-large,160,5.320644378662109
small-sc341-nsp-large,161,5.364465713500977
small-sc341-nsp-large,163,5.422980785369873
small-sc341-nsp-large,164,5.411614894866943
small-sc341-nsp-large,165,5.293304920196533
small-sc341-nsp-large,166,5.33023738861084
small-sc341-nsp-large,167,5.352016448974609
small-sc341-nsp-large,168,5.369266510009766
small-sc341-nsp-large,170,5.393765449523926
small-sc341-nsp-large,172,5.3552327156066895
small-sc341-nsp-large,173,5.228938102722168
small-sc341-nsp-large,175,5.269624710083008
small-sc341-nsp-large,176,5.203149318695068
small-sc341-nsp-large,177,5.080135822296143
small-sc341-nsp-large,178,5.143715858459473
small-sc341-nsp-large,179,5.315511226654053
small-sc341-nsp-large,180,5.277562141418457
small-sc341-nsp-large,181,5.221867561340332
small-sc341-nsp-large,182,5.184642314910889
small-sc341-nsp-large,183,5.121181488037109
small-sc341-nsp-large,184,5.174944877624512
small-sc341-nsp-large,186,5.215724468231201
small-sc341-nsp-large,187,5.042593002319336
small-sc341-nsp-large,188,5.1672492027282715
small-sc341-nsp-large,189,5.18509578704834
small-sc341-nsp-large,190,5.120510101318359
small-sc341-nsp-large,191,5.162292003631592
small-sc341-nsp-large,192,5.152804374694824
small-sc341-nsp-large,194,5.140161037445068
small-sc341-nsp-large,195,5.1017746925354
small-sc341-nsp-large,196,5.181955337524414
small-sc341-nsp-large,197,5.120042324066162
small-sc341-nsp-large,198,5.134967803955078
small-sc341-nsp-large,200,5.084817409515381
small-sc341-nsp-large,201,4.898891925811768
small-sc341-nsp-large,202,5.062067985534668
small-sc341-nsp-large,203,4.951379776000977
small-sc341-nsp-large,204,5.036592960357666
small-sc341-nsp-large,205,5.067009925842285
small-sc341-nsp-large,206,5.079214096069336
small-sc341-nsp-large,207,5.050773620605469
small-sc341-nsp-large,209,4.950828552246094
small-sc341-nsp-large,210,5.036493301391602
small-sc341-nsp-large,211,4.912846565246582
small-sc341-nsp-large,213,4.972823619842529
small-sc341-nsp-large,214,4.9636664390563965
small-sc341-nsp-large,216,4.954850196838379
small-sc341-nsp-large,217,4.8323493003845215
small-sc341-nsp-large,219,4.929842472076416
small-sc341-nsp-large,220,5.076924800872803
small-sc341-nsp-large,221,4.834555149078369
small-sc341-nsp-large,222,5.0082316398620605
small-sc341-nsp-large,223,4.8948893547058105
small-sc341-nsp-large,225,4.905194282531738
small-sc341-nsp-large,226,4.814215660095215
small-sc341-nsp-large,227,4.868062973022461
small-sc341-nsp-large,228,4.93483829498291
small-sc341-nsp-large,229,4.776025295257568
small-sc341-nsp-large,231,4.76048469543457
small-sc341-nsp-large,232,4.948587894439697
small-sc341-nsp-large,233,4.796145439147949
small-sc341-nsp-large,234,4.844520568847656
small-sc341-nsp-large,237,4.948668003082275
small-sc341-nsp-large,238,4.716126918792725
small-sc341-nsp-large,239,4.823840141296387
small-sc341-nsp-large,240,4.874151229858398
small-sc341-nsp-large,241,4.775040626525879
small-sc341-nsp-large,242,4.971688270568848
small-sc341-nsp-large,243,4.861091613769531
small-sc341-nsp-large,245,4.862506866455078
small-sc341-nsp-large,247,4.804183483123779
small-sc341-nsp-large,250,4.661448001861572
small-sc341-nsp-large,251,4.609091758728027
small-sc341-nsp-large,252,4.672359466552734
small-sc341-nsp-large,253,4.585394859313965
small-sc341-nsp-large,254,4.724038600921631
small-sc341-nsp-large,256,4.687554359436035
small-sc341-nsp-large,257,4.695326805114746
small-sc341-nsp-large,258,4.645737648010254
small-sc341-nsp-large,259,4.761700630187988
small-sc341-nsp-large,260,4.636682033538818
small-sc341-nsp-large,261,4.672685146331787
small-sc341-nsp-large,262,4.671877384185791
small-sc341-nsp-large,263,4.787631034851074
small-sc341-nsp-large,265,4.703969478607178
small-sc341-nsp-large,267,4.638180732727051
small-sc341-nsp-large,268,4.6639556884765625
small-sc341-nsp-large,269,4.669079303741455
small-sc341-nsp-large,270,4.682021141052246
small-sc341-nsp-large,271,4.764362812042236
small-sc341-nsp-large,275,4.634710788726807
small-sc341-nsp-large,276,4.468446731567383
small-sc341-nsp-large,278,4.49713134765625
small-sc341-nsp-large,279,4.433074474334717
small-sc341-nsp-large,280,4.5379862785339355
small-sc341-nsp-large,281,4.5285468101501465
small-sc341-nsp-large,283,4.497139930725098
small-sc341-nsp-large,284,4.580163478851318
small-sc341-nsp-large,285,4.503137111663818
small-sc341-nsp-large,286,4.574453353881836
small-sc341-nsp-large,287,4.574096202850342
small-sc341-nsp-large,288,4.600508213043213
small-sc341-nsp-large,290,4.504421234130859
small-sc341-nsp-large,291,4.461353302001953
small-sc341-nsp-large,292,4.485440254211426
small-sc341-nsp-large,293,4.519142150878906
small-sc341-nsp-large,294,4.658010005950928
small-sc341-nsp-large,295,4.618572235107422
small-sc341-nsp-large,296,4.532264709472656
small-sc341-nsp-large,297,4.534886360168457
small-sc341-nsp-large,301,4.385686874389648
small-sc341-nsp-large,302,4.4868927001953125
small-sc341-nsp-large,303,4.3701581954956055
small-sc341-nsp-large,304,4.489392280578613
small-sc341-nsp-large,305,4.496753692626953
small-sc341-nsp-large,307,4.394052982330322
small-sc341-nsp-large,311,4.405447006225586
small-sc341-nsp-large,312,4.466385364532471
small-sc341-nsp-large,313,4.401974201202393
small-sc341-nsp-large,314,4.3854780197143555
small-sc341-nsp-large,315,4.398597717285156
small-sc341-nsp-large,316,4.412684440612793
small-sc341-nsp-large,317,4.393463134765625
small-sc341-nsp-large,320,4.482088088989258
small-sc341-nsp-large,321,4.564075469970703
small-sc341-nsp-large,322,4.541949272155762
small-sc341-nsp-large,323,4.475074768066406
small-sc341-nsp-large,325,4.2601213455200195
small-sc341-nsp-large,326,4.3170671463012695
small-sc341-nsp-large,327,4.326406955718994
small-sc341-nsp-large,328,4.387948989868164
small-sc341-nsp-large,329,4.272671222686768
small-sc341-nsp-large,330,4.1838297843933105
small-sc341-nsp-large,331,4.16912841796875
small-sc341-nsp-large,332,4.269874095916748
small-sc341-nsp-large,333,4.2421555519104
small-sc341-nsp-large,334,4.2923054695129395
small-sc341-nsp-large,335,4.371633529663086
small-sc341-nsp-large,336,4.334627151489258
small-sc341-nsp-large,337,4.523859977722168
small-sc341-nsp-large,338,4.374683856964111
small-sc341-nsp-large,339,4.319350242614746
small-sc341-nsp-large,340,4.339388370513916
small-sc341-nsp-large,341,4.367893218994141
small-sc341-nsp-large,342,4.387568473815918
small-sc341-nsp-large,343,4.252194404602051
small-sc341-nsp-large,345,4.3615617752075195
small-sc341-nsp-large,346,4.403163909912109
small-sc341-nsp-large,347,4.423513889312744
small-sc341-nsp-large,348,4.281476020812988
small-sc341-nsp-large,350,4.184319972991943
small-sc341-nsp-large,351,4.1309003829956055
small-sc341-nsp-large,353,4.139641284942627
small-sc341-nsp-large,354,4.203632831573486
small-sc341-nsp-large,355,4.241990089416504
small-sc341-nsp-large,357,4.245932102203369
small-sc341-nsp-large,358,4.147069931030273
small-sc341-nsp-large,360,4.152237415313721
small-sc341-nsp-large,362,4.170895576477051
small-sc341-nsp-large,363,4.179849147796631
small-sc341-nsp-large,365,4.247735977172852
small-sc341-nsp-large,366,4.2969512939453125
small-sc341-nsp-large,367,4.185417652130127
small-sc341-nsp-large,368,4.161463260650635
small-sc341-nsp-large,369,4.328400611877441
small-sc341-nsp-large,371,4.226266860961914
small-sc341-nsp-large,372,4.244668483734131
small-sc341-nsp-large,373,4.259293556213379
small-sc341-nsp-large,375,4.088720321655273
small-sc341-nsp-large,376,4.062289237976074
small-sc341-nsp-large,377,4.112499237060547
small-sc341-nsp-large,378,4.021653652191162
small-sc341-nsp-large,379,4.082754135131836
small-sc341-nsp-large,380,4.039741039276123
small-sc341-nsp-large,381,4.157764434814453
small-sc341-nsp-large,384,4.025455474853516
small-sc341-nsp-large,385,4.147902488708496
small-sc341-nsp-large,386,4.159363746643066
small-sc341-nsp-large,387,4.109427452087402
small-sc341-nsp-large,388,4.159347057342529
small-sc341-nsp-large,389,4.05600118637085
small-sc341-nsp-large,390,4.1871337890625
small-sc341-nsp-large,391,4.1198225021362305
small-sc341-nsp-large,392,4.131842613220215
small-sc341-nsp-large,394,4.026999473571777
small-sc341-nsp-large,395,4.1484599113464355
small-sc341-nsp-large,396,4.19864559173584
small-sc341-nsp-large,397,4.173584461212158
small-sc341-nsp-large,398,4.220569610595703
small-sc341-nsp-large,400,3.9665045738220215
small-sc341-nsp-large,401,4.034165382385254
small-sc341-nsp-large,402,3.8696107864379883
small-sc341-nsp-large,403,3.8622355461120605
small-sc341-nsp-large,404,4.033585071563721
small-sc341-nsp-large,405,4.0010271072387695
small-sc341-nsp-large,406,4.007465362548828
small-sc341-nsp-large,408,4.099096298217773
small-sc341-nsp-large,409,4.03337287902832
small-sc341-nsp-large,411,4.0264129638671875
small-sc341-nsp-large,412,4.097407817840576
small-sc341-nsp-large,413,4.058273792266846
small-sc341-nsp-large,414,3.996945381164551
small-sc341-nsp-large,415,3.958305835723877
small-sc341-nsp-large,416,3.9508700370788574
small-sc341-nsp-large,417,4.008459568023682
small-sc341-nsp-large,418,4.092605113983154
small-sc341-nsp-large,419,4.036562919616699
small-sc341-nsp-large,420,4.035061359405518
small-sc341-nsp-large,421,4.143588066101074
small-sc341-nsp-large,422,4.034542083740234
small-sc341-nsp-large,423,4.071938514709473
small-sc341-nsp-large,425,3.7970643043518066
small-sc341-nsp-large,426,3.9191734790802
small-sc341-nsp-large,427,3.933211088180542
small-sc341-nsp-large,428,3.8737001419067383
small-sc341-nsp-large,429,3.821061849594116
small-sc341-nsp-large,430,3.923039436340332
small-sc341-nsp-large,431,3.8468101024627686
small-sc341-nsp-large,432,3.845923662185669
small-sc341-nsp-large,434,3.934610605239868
small-sc341-nsp-large,435,3.9550158977508545
small-sc341-nsp-large,437,3.821610450744629
small-sc341-nsp-large,438,3.8576254844665527
small-sc341-nsp-large,439,3.9977192878723145
small-sc341-nsp-large,440,3.9934680461883545
small-sc341-nsp-large,441,3.891787528991699
small-sc341-nsp-large,442,3.872363567352295
small-sc341-nsp-large,444,3.903324604034424
small-sc341-nsp-large,445,3.9501278400421143
small-sc341-nsp-large,446,3.9737179279327393
small-sc341-nsp-large,447,3.917491912841797
small-sc341-nsp-large,448,3.906578540802002
small-sc341-nsp-large,450,3.7275309562683105
small-sc341-nsp-large,452,3.763059616088867
small-sc341-nsp-large,453,3.7772717475891113
small-sc341-nsp-large,454,3.7783873081207275
small-sc341-nsp-large,456,3.794650077819824
small-sc341-nsp-large,457,3.8538269996643066
small-sc341-nsp-large,458,3.813061237335205
small-sc341-nsp-large,459,3.758183717727661
small-sc341-nsp-large,460,3.7722084522247314
small-sc341-nsp-large,461,3.7818551063537598
small-sc341-nsp-large,462,3.7790441513061523
small-sc341-nsp-large,463,3.8420987129211426
small-sc341-nsp-large,465,3.7684388160705566
small-sc341-nsp-large,466,3.900015354156494
small-sc341-nsp-large,467,3.7476627826690674
small-sc341-nsp-large,468,3.868401050567627
small-sc341-nsp-large,469,3.8371615409851074
small-sc341-nsp-large,470,3.8823065757751465
small-sc341-nsp-large,471,3.797823905944824
small-sc341-nsp-large,472,3.8160500526428223
small-sc341-nsp-large,473,3.890847682952881
small-sc341-nsp-large,475,3.728525161743164
small-sc341-nsp-large,476,3.7434816360473633
small-sc341-nsp-large,477,3.5838370323181152
small-sc341-nsp-large,478,3.7629332542419434
small-sc341-nsp-large,479,3.660613536834717
small-sc341-nsp-large,480,3.7230708599090576
small-sc341-nsp-large,481,3.7600467205047607
